text_index	folder_name	sentence_index	sentence_text
2	modelsgenvideo	562	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	563	//, : Pika AI: Pika .
2	modelsgenvideo	564	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	565	//, : Pika AI: Pika .
2	modelsgenvideo	566	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	567	//, : Pika AI: Pika .
2	modelsgenvideo	568	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	569	//, : Pika AI: Pika .
2	modelsgenvideo	570	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	571	//, : Pika AI: Pika .
2	modelsgenvideo	572	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	573	//, : Pika AI: Pika .
2	modelsgenvideo	574	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	575	//, : Pika AI: Pika .
2	modelsgenvideo	576	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	577	//, : Pika AI: Pika .
2	modelsgenvideo	578	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	579	//, : Pika AI: Pika .
2	modelsgenvideo	580	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	581	//, : Pika AI: Pika .
2	modelsgenvideo	582	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	583	//, : Pika AI: Pika .
2	modelsgenvideo	584	[Future of AI Video Generation] : Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
2	modelsgenvideo	585	//, : Pika AI: Pika .
2	modelsgenvideo	586	[Future of AI Video Generation] : Pika AI, Video created by Pika Labs https://web.archive.org/web//https://pikartai.com/pika--/ /
3	modelsgenvideo	1	//, : KLING SPARK YOUR IMAGINATION Try It Now : : https://kling.kuaishou.com/en /
3	modelsgenvideo	2	An emperor angelsh with alternating yellow and blue stripes swims in its rocky underwater habitatDownloadTry It NowHomeText-to-VideoImage-to-VideoVideo ExtensionEnglish //, : KLING KLING VIDEO MODEL Kling, developed by the Kuaishou AI Team, is a text-to-video AI tool.
3	modelsgenvideo	3	It empowers users with remarkable video generation capabilities, allowing them to eortlessly and eciently create artistic videos.
3	modelsgenvideo	4	Lifelike Large Motions Minute-level Long Videos Kling employs D spatio-temporal attention modules, which allow for better modeling of Benetted from our ecient and scalable training/inference infrastructure, Kling is capa complex relations throughout training videos.
3	modelsgenvideo	5	This facilitates the generation of high-d ble of generating videos up to minutes in length, maintaining a smooth frame rate of : : : : Prompt: A man gallops on horseback across the Gobi a harsh desert, with a stunning s Prompt: A little boy rides his bicycle in a garden, experiencing sceneries of changing se Authentic Physics Simulations Imaginative Concept Fusion https://kling.kuaishou.com/en /
3	modelsgenvideo	6	//, : KLING Our designed model paradigm has further unleashed its generation power as predicted b Based on a profound understanding of text-to-video semantics and the powerful capabil y the Scaling Law.
3	modelsgenvideo	7	Kling can now simulate the real-world phenomenon conforming to p ities of our model architecture, Kling is able to translates the vivid imagination of users : : : : Prompt: A Chinese boy wearing glasses is eating a delicious cheeseburger in a fast foo Prompt: A white cat is driving in a car, passing through busy urban streets, with skyscr Cinematic Video Quality Flexible Aspect Ratios Kling is capable of generating videos of cinematic quality with p resolution.
3	modelsgenvideo	8	From sw Kling employs a dynamic-resolution training strategy, enabling it to generate content of a eeping panoramic scenes that convey a sense of vastness and grandeur, to intricate cl rbitrary aspect ratios with satisfying layouts.
3	modelsgenvideo	9	This exibility allows Kling to accommodat : : : : Prompt: A couple is holding hands and walking in the starry sky, while the stars move d
3	modelsgenvideo	10	A corgi wearing sunglasses strolling on the beach of a tropical island https://kling.kuaishou.com/en /
3	modelsgenvideo	11	//, : KLING Image-to-Video The Kling image-to-video model features an exceptional understanding of input images, and can transform static images into vibrant and captivating -second videos.
3	modelsgenvideo	12	By integrating diverse textual inputs from creators, this model generates videos with a wide range of motions, seamlessly bringing your creative visions to life.
3	modelsgenvideo	13	Mona Lisa puts on glasses with her hands.
3	modelsgenvideo	14	https://kling.kuaishou.com/en / Original imageOriginal image //, : KLING Video Extension Kling video generation model oers a one-click feature to extend already generated videos by an additional .
3	modelsgenvideo	15	seconds, incorporating dynamic and reasonable motions.
3	modelsgenvideo	16	With text control during the extension, each new segment can reect the user's creativity.
3	modelsgenvideo	17	Furthermore, Kling supports consecutive video extensions, enabling the creation of videos up to minutes in length.
3	modelsgenvideo	18	This empowers creators to bring their storytelling dreams to life.
3	modelsgenvideo	19	: Extend : The girl raises her hand to touc Extend : The girl then lowers her hand a : : Extend : The astronaut jum moon's surface and launche https://kling.kuaishou.com/en / Original VideoOriginal Video
4	modelsgenvideo	1	//, : Tencent Hunyuan video Hunyuan Video Combining Virtual and Real Combining Virtual and Real Unlimited Creativity Unlimited Creativity https://aivideo.hunyuan.tencent.com /
4	modelsgenvideo	2	It NowEnglish //, : Tencent Hunyuan video unyuanVideo represents the most parameter-rich and high-performce text-to-video model currently available in the open-source domain.
4	modelsgenvideo	3	With lion parameters, it is capable of generating videos that exhibit high physical accuracy and scene consistency, thereby actualizing conceptual sions and fostering creative expression.
4	modelsgenvideo	4	High Quality Cinematic video quality experience, freely switch between real and virtual styles High Dynamics
4	modelsgenvideo	5	Breaking the curse of dynamic motion, displaying complete actions in one shot Continuous Actions Rich semantic expression, completing sequential actions in one go Artistic Shots Breaking single-camera movements, seamless integration of director-level camera work Concept Generalization Using the most realistic eects to showcase the most virtual scenes Physical Compliance Complies with physical laws, reducing the sense of disconnection for the audience https://aivideo.hunyuan.tencent.com /
4	modelsgenvideo	6	//, : Tencent Hunyuan video xperience the cinematic feel with ust a touch of a button, and switch reely Naturally connected scene transitions, creating cinematic storytelling ingle command, continuous ctions, one go, consistent https://aivideo.hunyuan.tencent.com / PromptClose-up, A little girl wearing a red hoodie in winter strikes amatch.
4	modelsgenvideo	7	The sky is dark, there is a layer of snow on the ground, and it isstill snowing lightly.
4	modelsgenvideo	8	The ame of the match ickers, illuminating thegirl's face intermittently.
4	modelsgenvideo	9	PromptWide shot: A caravan of camels winds its way through thendless golden dunes, resembling a long snake slithering across thearth.
4	modelsgenvideo	10	The setting sun paints the desert in deep orange hues, while theky transitions into a gradient of purples and reds.
4	modelsgenvideo	11	Close-up shot: Theged guide's wrinkled ngers pick up a handful of ne sand, letting itrift away with the wind.
4	modelsgenvideo	12	His headscarf utters gently in the breeze, andis weathered face is bathed in the glow of the sunset, his eyes steadynd wise.
4	modelsgenvideo	13	PromptIn the gym, a woman in workout clothes runs on a treadmill.
4	modelsgenvideo	14	Side angle, realistic, indoor lighting, professional.
4	modelsgenvideo	15	//, : Tencent Hunyuan video The digital rebirth of traditional Chinese aesthetics Here are thousands of ingenious deas, like countless stars, like a reamland, a wonderful world nfolds before your eyes https://aivideo.hunyuan.tencent.com /
4	modelsgenvideo	16	PromptIn the style of Dunhuang sculptures, A graceful deity, playing apipa, dances lightly in a museum, with owing garments.
4	modelsgenvideo	17	PromptA person with a computer for a head is writing code in front oa computer, in a realistic style.
4	modelsgenvideo	18	//, : Tencent Hunyuan video nyuanVideo is a breakthrough video generation model that ovides a cinematic video quality experience and can freely itch between real and virtual styles.
4	modelsgenvideo	19	It breaks the itations of small dynamic images, displaying complete tions seamlessly, and rich semantic expressions allow quential actions to be completed in one go.
4	modelsgenvideo	20	HY-Video has ector-level camera capabilities, achieving seamless egration of artistic shots, showing the perfect combination the most realistic eects and virtual scenes.
4	modelsgenvideo	21	At the same me, the model complies with physical laws, reducing the nse of disconnection for the audience, bringing a more mersive viewing experience.
4	modelsgenvideo	22	Through native camera cuts d continuous actions, users can achieve smooth creation th simple commands, inspiring endless creativity and piration, fully showcasing the unique charm of Eastern ture.
4	modelsgenvideo	23	Learn More Prompt Prompt Advanced scene modeling.
4	modelsgenvideo	24	Prompt Expressive and vivid facial expressions and gestures.
4	modelsgenvideo	25	//, : Tencent Hunyuan video n video magic engine, weaving brilliance, smooth broadcasting, leading everyone into a magical realm.
4	modelsgenvideo	26	Water is rushing down a stream and pouring.
4	modelsgenvideo	27	s if giving machines a lively eye and a keen heart.
4	modelsgenvideo	28	It captures nuanced human movements and expressions in rea me, accurately parsing every gesture, movements, and subtle emotional expressions, and converting them into ommand beacons for the intelligent device to move forward.
4	modelsgenvideo	29	//, : Tencent Hunyuan video : / : y more contact us hunyuanvideo@tencent.com
4	modelsgenvideo	30	download yuanbao Join our user communi to connect B--| https://aivideo.hunyuan.tencent.com / anbao web
5	modelsgenvideo	1	//, : Video generation models as world simulators | OpenAI Video generation models as world simulators February , View Sora overview We explore large-scale training of generative models on video data.
5	modelsgenvideo	2	Specifically, we train text-conditional diffusion models jointly on videos and images of variable durations, resolutions and aspect ratios.
5	modelsgenvideo	3	We leverage a transformer architecture that operates on spacetime patches of video and image latent codes.
5	modelsgenvideo	4	Our largest model, Sora, is capable of generating a minute of high fidelity video.
5	modelsgenvideo	5	Our results suggest that scaling video generation models is a promising path towards building general purpose simulators of the physical world.
5	modelsgenvideo	6	//, : Video generation models as world simulators | OpenAI :
5	modelsgenvideo	7	/ : This technical report focuses on () our method for turning visual data of all types into a unified representation that enables large- scale training of generative models, and () qualitative evaluation of Soras capabilities and limitations.
5	modelsgenvideo	8	Model and implementation details are not included in this report.
5	modelsgenvideo	9	Much prior work has studied generative modeling of video data using a variety of methods, including recurrent networks, , , generative adversarial networks, , , , autoregressive transformers, , and diffusion models.
5	modelsgenvideo	10	, , These works often focus on a narrow category of visual data, on shorter videos, or on videos of a fixed size.
5	modelsgenvideo	11	Sora is a generalist model of visual datait can generate videos and images spanning diverse durations, aspect ratios and resolutions, up to a full minute of high definition video.
5	modelsgenvideo	12	Turning visual data into patches The We take inspiration from large language models which acquire generalist capabilities by training on internet-scale data.
5	modelsgenvideo	13	success of the LLM paradigm is enabled in part by the use of tokens that elegantly unify diverse modalities of textcode, math , and various natural languages.
5	modelsgenvideo	14	In this work, we consider how generative models of visual data can inherit such benefits.
5	modelsgenvideo	15	Whereas LLMs have text tokens, Sora has visual patches.
5	modelsgenvideo	16	Patches have previously been shown to be an effective representation for models of visual data.
5	modelsgenvideo	17	, , , We find that patches are a highly-scalable and effective representation for training generative models on diverse types of videos and images.
5	modelsgenvideo	18	At a high level, we turn videos into patches by first compressing videos into a lower-dimensional latent space, and subsequently decomposing the representation into spacetime patches.
5	modelsgenvideo	19	//, : Video generation models as world simulators | OpenAI Video compression network We train a network that reduces the dimensionality of visual data.
5	modelsgenvideo	20	representation that is compressed both temporally and spatially.
5	modelsgenvideo	21	Sora is trained on and subsequently generates videos within this This network takes raw video as input and outputs a latent compressed latent space.
5	modelsgenvideo	22	We also train a corresponding decoder model that maps generated latents back to pixel space.
5	modelsgenvideo	23	Spacetime latent patches Given a compressed input video, we extract a sequence of spacetime patches which act as transformer tokens.
5	modelsgenvideo	24	This scheme works for images too since images are just videos with a single frame.
5	modelsgenvideo	25	Our patch-based representation enables Sora to train on videos and images of variable resolutions, durations and aspect ratios.
5	modelsgenvideo	26	At inference time, we can control the size of generated videos by arranging randomly-initialized patches in an appropriately-sized grid.
5	modelsgenvideo	27	Scaling transformers for video generation Sora is a diffusion model , , , , ; given input noisy patches (and conditioning information like text prompts), its trained to predict the original clean patches.
5	modelsgenvideo	28	Importantly, Sora is a diffusion transformer.
5	modelsgenvideo	29	Transformers have demonstrated remarkable scaling properties across a variety of domains, including language modeling, , computer vision, , , , and image generation.
5	modelsgenvideo	30	, , In this work, we find that diffusion transformers scale effectively as video models as well.
5	modelsgenvideo	31	Below, we show a comparison of video samples with fixed seeds and inputs as training progresses.
5	modelsgenvideo	32	Sample quality improves markedly as training compute increases.
5	modelsgenvideo	33	//, : Video generation models as world simulators | OpenAI Base compute https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	34	//, : Video generation models as world simulators | OpenAI x compute https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	35	//, : Video generation models as world simulators | OpenAI x compute Variable durations, resolutions, aspect ratios Past approaches to image and video generation typically resize, crop or trim videos to a standard sizee.g., second videos at resolution.
5	modelsgenvideo	36	We find that instead training on data at its native size provides several benefits.
5	modelsgenvideo	37	Sampling flexibility Sora can sample widescreen p videos, vertical videos and everything inbetween.
5	modelsgenvideo	38	This lets Sora create content for different devices directly at their native aspect ratios.
5	modelsgenvideo	39	It also lets us quickly prototype content at lower sizes before generating at full resolutionall with the same model.
5	modelsgenvideo	40	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	41	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	42	//, : Video generation models as world simulators | OpenAI Improved framing and composition We empirically find that training on videos at their native aspect ratios improves composition and framing.
5	modelsgenvideo	43	We compare Sora against a version of our model that crops all training videos to be square, which is common practice when training generative models.
5	modelsgenvideo	44	The modeltrained on square crops (left) sometimes generates videos where the subject is only partially in view.
5	modelsgenvideo	45	In comparison, videos from Sora (right) have improved framing.
5	modelsgenvideo	46	: / : https://openai.com/index/video-generation-models-as-world-simulators/ / //, : Video generation models as world simulators | OpenAI : / :
5	modelsgenvideo	47	Language understanding Training text-to-video generation systems requires a large amount of videos with corresponding text captions.
5	modelsgenvideo	48	We apply the re- captioning technique introduced in DALLE to videos.
5	modelsgenvideo	49	We first train a highly descriptive captioner model and then use it to produce text captions for all videos in our training set.
5	modelsgenvideo	50	We find that training on highly descriptive video captions improves text fidelity as well as the overall quality of videos.
5	modelsgenvideo	51	Similar to DALLE , we also leverage GPT to turn short user prompts into longer detailed captions that are sent to the video model.
5	modelsgenvideo	52	This enables Sora to generate high quality videos that accurately follow user prompts.
5	modelsgenvideo	53	//, : Video generation models as world simulators | OpenAI a toy robot wearing a green dress and a sun hat taking a pleasant stroll in Johannesburg, South Africa during a winter storm Prompting with images and videos All of the results above and in our landing page show text-to-video samples.
5	modelsgenvideo	54	But Sora can also be prompted with other inputs, such as pre-existing images or video.
5	modelsgenvideo	55	This capability enables Sora to perform a wide range of image and video editing taskscreating perfectly looping video, animating static images, extending videos forwards or backwards in time, etc.
5	modelsgenvideo	56	Animating DALLE images Sora is capable of generating videos provided an image and prompt as input.
5	modelsgenvideo	57	Below we show example videos generated based on DALLE and DALLE images.
5	modelsgenvideo	58	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	59	//, : Video generation models as world simulators | OpenAI : / : A Shiba Inu dog wearing a beret and black turtleneck.
5	modelsgenvideo	60	//, : Video generation models as world simulators | OpenAI : / : Monster Illustration in flat design style of a diverse family of monsters.
5	modelsgenvideo	61	The group includes a furry brown monster, a sleek black monster with antennas, a spotted green monster, and a tiny polka-dotted monster, all interacting in a playful environment.
5	modelsgenvideo	62	//, : Video generation models as world simulators | OpenAI : / : An image of a realistic cloud that spells SORA.
5	modelsgenvideo	63	//, : Video generation models as world simulators | OpenAI : / :
5	modelsgenvideo	64	In an ornate, historical hall, a massive tidal wave peaks and begins to crash.
5	modelsgenvideo	65	Two surfers, seizing the moment, skillfully navigate the face of the wave.
5	modelsgenvideo	66	Extending generated videos Sora is also capable of extending videos, either forward or backward in time.
5	modelsgenvideo	67	Below are three videos that were all extended backward in time starting from a segment of a generated video.
5	modelsgenvideo	68	As a result, each of the three videos starts different from the others, yet all three videos lead to the same ending.
5	modelsgenvideo	69	//, : Video generation models as world simulators | OpenAI
5	modelsgenvideo	70	We can use this method to extend a video both forward and backward to produce a seamless infinite loop.
5	modelsgenvideo	71	: / : Video-to-video editing Diffusion models have enabled a plethora of methods for editing images and videos from text prompts.
5	modelsgenvideo	72	Below we apply one of these methods, SDEdit, to Sora.
5	modelsgenvideo	73	This technique enables Sora to transform the styles and environments of input videos zero-shot.
5	modelsgenvideo	74	Input video change the setting to be in a lush jungle https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	75	//, : Video generation models as world simulators | OpenAI Connecting videos We can also use Sora to gradually interpolate between two input videos, creating seamless transitions between videos with entirely different subjects and scene compositions.
5	modelsgenvideo	76	In the examples below, the videos in the center interpolate between the corresponding videos on the left and right.
5	modelsgenvideo	77	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	78	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	79	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	80	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	81	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	82	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	83	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	84	//, : Video generation models as world simulators | OpenAI https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	85	//, : Video generation models as world simulators | OpenAI Image generation capabilities Sora is also capable of generating images.
5	modelsgenvideo	86	We do this by arranging patches of Gaussian noise in a spatial grid with a temporal extent of one frame.
5	modelsgenvideo	87	The model can generate images of variable sizesup to resolution.
5	modelsgenvideo	88	//, : Video generation models as world simulators | OpenAI Close-up portrait shot of a woman in autumn, extreme detail, shallow depth of field https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	89	//, : Video generation models as world simulators | OpenAI Vibrant coral reef teeming with colorful fish and sea creatures https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	90	//, : Video generation models as world simulators | OpenAI Digital art of a young tiger under an apple tree in a matte painting style with gorgeous details https://openai.com/index/video-generation-models-as-world-simulators/ /
5	modelsgenvideo	91	//, : Video generation models as world simulators | OpenAI
5	modelsgenvideo	92	A snowy mountain village with cozy cabins and a northern lights display, high detail and photorealistic dslr, mm f/. Emerging simulation capabilities We find that video models exhibit a number of interesting emergent capabilities when trained at scale.
5	modelsgenvideo	93	These capabilities enable Sora to simulate some aspects of people, animals and environments from the physical world.
5	modelsgenvideo	94	These properties emerge without any explicit inductive biases for D, objects, etc.they are purely phenomena of scale.
5	modelsgenvideo	95	Sora can generate videos with dynamic camera motion.
5	modelsgenvideo	96	As the camera shifts and rotates, people and scene elements move consistently through three-dimensional space.
5	modelsgenvideo	97	//, : Video generation models as world simulators | OpenAI : / : : / : Long-range coherence and object permanence.
5	modelsgenvideo	98	A significant challenge for video generation systems has been maintaining temporal consistency when sampling long videos.
5	modelsgenvideo	99	We find that Sora is often, though not always, able to effectively model both short- and long-range dependencies.
5	modelsgenvideo	100	For example, our model can persist people, animals and objects even when they are occluded or leave the frame.
5	modelsgenvideo	101	Likewise, it can generate multiple shots of the same character in a single sample, maintaining their appearance throughout the video.
5	modelsgenvideo	102	//, : Video generation models as world simulators | OpenAI : / : : / : Interacting with the world.
5	modelsgenvideo	103	Sora can sometimes simulate actions that affect the state of the world in simple ways.
5	modelsgenvideo	104	For example, a painter can leave new strokes along a canvas that persist over time, or a man can eat a burger and leave bite marks.
5	modelsgenvideo	105	//, : Video generation models as world simulators | OpenAI : / : : / : Simulating digital worlds.
5	modelsgenvideo	106	Sora is also able to simulate artificial processesone example is video games.
5	modelsgenvideo	107	Sora can simultaneously control the player in Minecraft with a basic policy while also rendering the world and its dynamics in high fidelity.
5	modelsgenvideo	108	These capabilities can be elicited zero-shot by prompting Sora with captions mentioning Minecraft.
5	modelsgenvideo	109	//, : Video generation models as world simulators | OpenAI : / : : / : These capabilities suggest that continued scaling of video models is a promising path towards the development of highly-capable simulators of the physical and digital world, and the objects, animals and people that live within them.
5	modelsgenvideo	110	//, : Video generation models as world simulators | OpenAI : / : Sora currently exhibits numerous limitations as a simulator.
5	modelsgenvideo	111	For example, it does not accurately model the physics of many basic interactions, like glass shattering.
5	modelsgenvideo	112	Other interactions, like eating food, do not always yield correct changes in object state.
5	modelsgenvideo	113	We enumerate other common failure modes of the modelsuch as incoherencies that develop in long duration samples or spontaneous appearances of objectsin our landing page .
5	modelsgenvideo	114	: / : We believe the capabilities Sora has today demonstrate that continued scaling of video models is a promising path towards the development of capable simulators of the physical and digital world, and the objects, animals and people that live within them.
6	modelsgenvideo	1	//, : genmo.ai/blog About Blog Careers Develop Playground Mochi : A new SOTA in open-source video generation models Mochi preview is an open state-of-the-art video generation model with high- fidelity motion and strong prompt adherence.
6	modelsgenvideo	2	Our new model dramatically closes the gap between closed and open video generation systems.
6	modelsgenvideo	3	We're releasing the model under a permissive Apache .
6	modelsgenvideo	4	Download the weights now or try this preview version for free on our playground.
6	modelsgenvideo	5	Introduction We are thrilled to announce a research preview of Mochi , our latest open-source video generation model.
6	modelsgenvideo	6	Mochi demonstrates dramatic improvements in quality of motion as well as extremely strong prompt adherence.
6	modelsgenvideo	7	license, a preview of Mochi is freely available for personal and commercial use.
6	modelsgenvideo	8	In addition to the model release, we're excited to unveil our hosted playground, where you can try Mochi for free today at genmo.ai/play.
6	modelsgenvideo	9	//, : genmo.ai/blog architecture for Mochi are open and available on HuggingFace.
6	modelsgenvideo	10	Today, we are About releasing our p base model, with Mochi HD coming later this year.
6	modelsgenvideo	11	We're also pleased to share that Genmo has raised a $. million Series A funding round led by NEA led by Rick Yang with participation from The House Fund, Gold House Ventures, WndrCo, Eastlink Capital Partners, and Essence VC, as well as angel investors Abhay Parasnis (CEO of Typespace), Amjad Masad (CEO of Replit), Sabrina Hahn, Bonita Stewart, and Michele Catasta.
6	modelsgenvideo	12	At Genmo, our mission is to unlock the right brain of artificial general intelligence.
6	modelsgenvideo	13	Mochi is the first step toward building world simulators that can imagine anything, whether possible or impossible.
6	modelsgenvideo	14	Our team includes core members of projects like DDPM (Denoising Diffusion Probabilistic Models), DreamFusion, and Emu Video.
6	modelsgenvideo	15	Genmo is advised by leading technical experts, including Ion Stoica (Executive Chairman and co-founder of Databricks and Anyscale), Pieter Abbeel (co-founder of Covariant and early team at OpenAI), and Joey Gonzalez (pioneer in language model systems and co- founder of Turi).
6	modelsgenvideo	16	Evaluations Today, there is an enormous gap between video generation models and reality.
6	modelsgenvideo	17	Motion quality and prompt adherence are two of the most critical capabilities that are still missing from video generation models.
6	modelsgenvideo	18	Mochi sets a new best-in-class standard for open-source video generation.
6	modelsgenvideo	19	It also performs very competitively with the leading closed models.
6	modelsgenvideo	20	Specifically, our p preview has strong: Prompt Adherence: Demonstrates exceptional alignment with textual prompts, ensuring that generated videos accurately reflect the given instructions.
6	modelsgenvideo	21	This allows users detailed control over characters, settings and actions.
6	modelsgenvideo	22	We benchmark prompt adherence with an automated metric using a vision language model as a judge following the protocol in OpenAI DALL-E .
6	modelsgenvideo	23	We evaluate generated videos using Gemini-.-Pro-.
6	modelsgenvideo	24	Mochi generates smooth videos at frames per second for durations up to .
6	modelsgenvideo	25	seconds, with high temporal coherence and realistic motion https://www.genmo.ai/blog /
6	modelsgenvideo	26	Mochi simulates physics like fluid dynamics, fur and hair simulation, and expresses consistent, fluid human action that is beginning to cross the About Blog Careers uncanny valley.
6	modelsgenvideo	27	Raters were instructed to focus on motion rather than frame- level aesthetics (criteria include interestingness of the motion, physical plausibility, and fluidity).
6	modelsgenvideo	28	Elo scores are computed following the LMSYS Chatbot Arena protocol.
6	modelsgenvideo	29	Prompt Adherence Measures how accurately generated videos follow the provided textual instructions, ensuring high fidelity to user intent.
6	modelsgenvideo	30	Elo Score Evaluates both motion smoothness and spatial realism, ensuring that generated videos are fluid and visually captivating.
6	modelsgenvideo	31	//, : genmo.ai/blog About Blog Careers Limitations Under the research preview, Mochi is a living and evolving checkpoint.
6	modelsgenvideo	32	There are a few known limitations.
6	modelsgenvideo	33	The initial release generates videos at p today.
6	modelsgenvideo	34	In some edge cases with extreme motion, minor warping and distortions can also occur.
6	modelsgenvideo	35	Mochi is also optimized for photorealistic styles so does not perform well with animated content.
6	modelsgenvideo	36	We also anticipate that the community will fine-tune the model to suit various aesthetic preferences.
6	modelsgenvideo	37	Additionally, we have implemented robust safety moderation protocols in the playground to ensure that all video generations remain safe and aligned with ethical guidelines.
6	modelsgenvideo	38	Model Architecture Mochi represents a significant advancement in open-source video generation, featuring a billion parameter diffusion model built on our novel Asymmetric Diffusion Transformer (AsymmDiT) architecture.
6	modelsgenvideo	39	Trained entirely from scratch, it is the largest video generative model ever openly released.
6	modelsgenvideo	40	And best of all, its a simple, hackable architecture.
6	modelsgenvideo	41	Efficiency is critical to ensure the community can run our models.
6	modelsgenvideo	42	Alongside Mochi, we are open-sourcing our video VAE.
6	modelsgenvideo	43	Our VAE causally compresses https://www.genmo.ai/blog /
6	modelsgenvideo	44	//, : genmo.ai/blog videos to a x smaller size, with an x spatial and a x temporal compression to a -channel latent space.
6	modelsgenvideo	45	About Blog Careers An AsymmDiT efficiently processes user prompts alongside compressed video tokens by streamlining text processing and focusing neural network capacity on visual reasoning.
6	modelsgenvideo	46	AsymmDiT jointly attends to text and visual tokens with multi- modal self-attention and learns separate MLP layers for each modality, similar to Stable Diffusion .
6	modelsgenvideo	47	However, our visual stream has nearly times as many parameters as the text stream via a larger hidden dimension.
6	modelsgenvideo	48	To unify the modalities in self-attention, we use non-square QKV and output projection layers.
6	modelsgenvideo	49	This asymmetric design reduces inference memory requirements.
6	modelsgenvideo	50	Many modern diffusion models use multiple pretrained language models to represent user prompts.
6	modelsgenvideo	51	In contrast, Mochi simply encodes prompts with a single T-XXL language model.
6	modelsgenvideo	52	Mochi jointly reasons over a context window of , video tokens with full D attention.
6	modelsgenvideo	53	To localize each token, we extend learnable rotary positional embeddings (RoPE) to -dimensions.
6	modelsgenvideo	54	The network end-to-end learns mixing frequencies for space and time axes.
6	modelsgenvideo	55	Mochi benefits from some of the latest improvements in language model scaling including SwiGLU feedforward layers, query-key normalization for enhanced stability, and sandwich normalization to control internal activations.
6	modelsgenvideo	56	A technical paper will follow with additional details to encourage progress in video generation.
6	modelsgenvideo	57	Open-Source Release We are releasing Mochi under the Apache .
6	modelsgenvideo	58	Its critical that there is an open research ecosystem around video generation.
6	modelsgenvideo	59	We believe that open-source models drive progress and democratize access to state-of-the-art AI capabilities.
6	modelsgenvideo	60	Experience Mochi firsthand through our hosted playground at genmo.ai/play.
6	modelsgenvideo	61	Generate videos from your own prompts and explore the capabilities of the model About Blog Careers all for free.
6	modelsgenvideo	62	Developer Resources We have partnered with leading platforms to make Mochi easily accessible: Open weights: Download the weights from huggingface.co/genmo or via magnet link.
6	modelsgenvideo	63	Access the source code at github.com/genmoai/models.
6	modelsgenvideo	64	APIs partners: Integrate Mochi into your applications seamlessly using APIs from our partners.
6	modelsgenvideo	65	Applications Our research preview of Mochi opens up new possibilities across various domains: Research and Development:
6	modelsgenvideo	66	Advance the field of video generation and explore new methodologies.
6	modelsgenvideo	67	Product Development: Build innovative applications in entertainment, advertising, education, and more.
6	modelsgenvideo	68	Empower artists and creators to bring their visions to life with AI-generated videos.
